Order_ID,Order_Date,Customer_ID,Product,Category,Region,Payment_Method,Shipping_Type,Quantity,Unit_Price,Discount,Sales,Profit,Rating,Order_Status
ORD103448,2024-11-27,CUST1226,Perfume,Beauty,North,Net Banking,Express,3,1003.59,0.1,2709.7,662.14,4.9,Delivered
ORD100489,2024-11-27,CUST1286,Cricket Bat,Sports,North,Net Banking,Express,4,10425.82,0.0,41703.29,8851.19,3.5,Delivered
ORD103169,2024-11-27,CUST1221,Face Serum,Beauty,North,COD,Standard,1,2850.01,0.0,2850.01,842.2,4.0,Delivered
ORD103435,2024-11-27,CUST1181,Hair Dryer,Beauty,Central,UPI,Standard,3,4670.56,0.05,13311.08,3083.18,3.8,Cancelled
ORD102182,2024-11-27,CUST1229,Wireless Headphones,Electronics,South,UPI,Express,1,31836.08,0.15,27060.67,4079.3,4.2,Delivered
ORD100849,2024-11-27,CUST1212,Makeup Set,Beauty,West,UPI,Standard,1,2470.18,0.2,1976.14,294.61,4.8,Delivered
ORD102691,2024-11-28,CUST1029,Laptop Stand,Electronics,North,Debit Card,Same Day,2,37989.58,0.15,64582.28,4761.67,3.3,Delivered
ORD103224,2024-11-28,CUST1166,Cookware Set,Home & Kitchen,West,Net Banking,Standard,2,9942.0,0.15,16901.4,4518.08,3.9,Delivered
ORD101757,2024-11-28,CUST1174,Air Fryer,Home & Kitchen,North,Debit Card,Same Day,3,9532.84,0.0,28598.51,11794.37,3.8,Delivered
ORD101951,2024-11-28,CUST1445,T-Shirt,Fashion,East,Credit Card,Same Day,3,867.77,0.2,2082.65,602.73,3.8,Returned
ORD101180,2024-11-28,CUST1195,Dumbbells,Sports,South,Net Banking,Same Day,4,11275.38,0.05,42846.44,17540.76,4.6,Returned
ORD100192,2024-11-28,CUST1118,Laptop Stand,Electronics,East,COD,Standard,1,53838.06,0.0,53838.06,13390.98,3.8,Delivered
ORD102123,2024-11-29,CUST1524,Casual Sneakers,Fashion,South,Debit Card,Standard,2,1270.61,0.2,2032.98,23.14,5.0,Delivered
ORD102143,2024-11-29,CUST1408,Storage Organizer,Home & Kitchen,West,COD,Same Day,1,3204.34,0.05,3044.12,387.95,3.8,Delivered
ORD102493,2024-11-29,CUST1394,Resistance Bands,Sports,East,UPI,Standard,5,2850.73,0.2,11402.94,-532.13,3.9,Delivered
ORD103424,2024-11-29,CUST1210,Storage Organizer,Home & Kitchen,West,Credit Card,Standard,1,11525.04,0.1,10372.53,1519.36,3.8,Delivered
ORD102970,2024-11-30,CUST1010,Mixer Grinder,Home & Kitchen,West,Debit Card,Standard,4,13379.28,0.0,53517.13,12172.44,3.8,Delivered
ORD101304,2024-11-30,CUST1416,Makeup Set,Beauty,West,UPI,Same Day,2,3122.25,0.1,5620.06,2159.94,3.4,Delivered
ORD100955,2024-11-30,CUST1041,Storage Organizer,Home & Kitchen,West,UPI,Standard,1,16778.24,0.15,14261.51,4956.4,3.6,Delivered
ORD102863,2024-11-30,CUST1155,Smart Watch,Electronics,Central,Debit Card,Same Day,2,11155.19,0.2,17848.31,747.87,5.0,Cancelled
ORD101661,2024-11-30,CUST1016,Football,Sports,South,Net Banking,Standard,1,9501.0,0.1,8550.9,1835.85,4.8,Delivered
ORD100895,2024-11-30,CUST1308,Coffee Maker,Home & Kitchen,West,COD,Standard,2,15138.25,0.1,27248.85,6490.67,4.0,Delivered
ORD100766,2024-12-01,CUST1211,Mixer Grinder,Home & Kitchen,West,Net Banking,Express,1,7098.12,0.25,5323.59,1267.35,3.5,Delivered
ORD101828,2024-12-01,CUST1110,Air Fryer,Home & Kitchen,North,Credit Card,Standard,1,4292.46,0.15,3648.59,389.77,4.1,Delivered
ORD100268,2024-12-01,CUST1485,T-Shirt,Fashion,Central,Credit Card,Standard,4,2760.7,0.1,9938.54,3127.69,3.5,Delivered
ORD101134,2024-12-01,CUST1061,Backpack,Fashion,South,COD,Express,1,7977.22,0.15,6780.64,898.78,3.7,Cancelled
ORD102026,2024-12-01,CUST1353,Cookware Set,Home & Kitchen,West,Credit Card,Express,1,3811.3,0.0,3811.3,919.31,4.6,Delivered
ORD103123,2024-12-01,CUST1563,Air Fryer,Home & Kitchen,North,Net Banking,Standard,4,12465.87,0.05,47370.31,16077.95,4.9,Delivered
ORD103330,2024-12-01,CUST1371,Running Shoes,Fashion,South,Debit Card,Standard,1,3579.78,0.2,2863.82,465.71,4.4,Delivered
ORD100671,2024-12-02,CUST1159,Skincare Kit,Beauty,North,Credit Card,Same Day,1,5334.88,0.05,5068.13,1499.99,4.6,Delivered
ORD103176,2024-12-02,CUST1485,Cookware Set,Home & Kitchen,North,Credit Card,Same Day,1,16497.56,0.2,13198.05,1361.77,3.9,Delivered
ORD100322,2024-12-02,CUST1329,Backpack,Fashion,South,UPI,Express,2,3889.47,0.15,6612.09,2264.59,4.0,Delivered
ORD103416,2024-12-02,CUST1019,Storage Organizer,Home & Kitchen,East,Debit Card,Express,4,15213.74,0.2,48683.95,-2311.92,3.1,Delivered
ORD100952,2024-12-02,CUST1287,Running Shoes,Fashion,Central,Net Banking,Standard,4,5860.03,0.05,22268.11,6371.92,4.1,Delivered
ORD102903,2024-12-03,CUST1554,Running Shoes,Fashion,East,Debit Card,Standard,3,2449.66,0.15,6246.64,518.52,3.8,Delivered
ORD102926,2024-12-03,CUST1586,Power Bank,Electronics,West,Net Banking,Standard,2,44205.9,0.0,88411.8,18794.2,4.4,Delivered
ORD102628,2024-12-03,CUST1192,Denim Jacket,Fashion,Central,Credit Card,Standard,1,750.24,0.2,600.19,102.94,4.0,Delivered
ORD101884,2024-12-03,CUST1037,Laptop Stand,Electronics,East,Debit Card,Express,1,3353.36,0.1,3018.03,842.92,4.1,Delivered
ORD100701,2024-12-03,CUST1449,Perfume,Beauty,East,Debit Card,Standard,2,2353.63,0.2,3765.81,134.47,4.9,Delivered
ORD100600,2024-12-03,CUST1056,Coffee Maker,Home & Kitchen,Central,Credit Card,Express,1,7208.67,0.1,6487.81,2468.96,3.8,Delivered
ORD102392,2024-12-03,CUST1076,Backpack,Fashion,East,COD,Express,2,7539.22,0.05,14324.51,5474.54,4.4,Delivered
ORD100899,2024-12-03,CUST1398,Hair Dryer,Beauty,South,UPI,Standard,3,3254.04,0.1,8785.91,1521.47,4.7,Delivered
ORD100986,2024-12-03,CUST1327,Face Serum,Beauty,Central,Debit Card,Standard,1,6150.69,0.15,5228.08,617.55,4.8,Delivered
ORD101845,2024-12-03,CUST1240,Wireless Headphones,Electronics,East,Net Banking,Standard,2,24597.64,0.2,39356.22,1814.89,3.7,Delivered
ORD101553,2024-12-04,CUST1549,Wireless Headphones,Electronics,West,Credit Card,Express,2,38274.12,0.0,76548.24,21115.12,3.9,Returned
ORD102225,2024-12-04,CUST1191,Yoga Mat,Sports,Central,UPI,Express,1,7082.22,0.05,6728.11,1556.55,3.8,Delivered
ORD102416,2024-12-04,CUST1196,Hair Dryer,Beauty,South,UPI,Standard,1,542.35,0.0,542.35,158.36,4.4,Delivered
ORD102507,2024-12-04,CUST1448,Resistance Bands,Sports,North,Debit Card,Same Day,1,7243.65,0.1,6519.28,2125.9,2.8,Delivered
ORD101660,2024-12-04,CUST1229,Dumbbells,Sports,South,COD,Express,2,6616.99,0.05,12572.29,5209.27,3.2,Delivered
ORD102725,2024-12-04,CUST1427,Wireless Headphones,Electronics,West,COD,Express,1,45779.67,0.0,45779.67,14208.8,5.0,Delivered
ORD103343,2024-12-04,CUST1206,Mixer Grinder,Home & Kitchen,Central,COD,Standard,4,12008.28,0.25,36024.84,6235.15,3.8,Delivered
ORD102824,2024-12-04,CUST1567,Running Shoes,Fashion,South,UPI,Express,3,8217.59,0.25,18489.58,4259.41,5.0,Delivered
ORD102916,2024-12-05,CUST1127,Coffee Maker,Home & Kitchen,East,Credit Card,Standard,1,14965.43,0.1,13468.88,3784.15,3.3,Delivered
ORD101396,2024-12-05,CUST1511,Wireless Headphones,Electronics,East,Debit Card,Express,2,40895.78,0.05,77701.99,10167.18,3.9,Delivered
ORD101539,2024-12-05,CUST1130,Perfume,Beauty,South,Credit Card,Express,5,5464.07,0.25,20490.27,2929.91,4.1,Delivered
ORD103366,2024-12-05,CUST1269,Backpack,Fashion,West,Credit Card,Same Day,1,2138.98,0.05,2032.03,670.14,4.5,Delivered
ORD101199,2024-12-05,CUST1015,Hair Dryer,Beauty,North,Debit Card,Standard,3,3103.08,0.15,7912.85,652.82,3.5,Delivered
ORD101210,2024-12-06,CUST1172,Skincare Kit,Beauty,East,UPI,Standard,1,3607.55,0.25,2705.66,621.21,4.7,Delivered
ORD100824,2024-12-06,CUST1583,Bluetooth Speaker,Electronics,Central,UPI,Standard,1,20254.99,0.2,16203.99,-381.1,3.8,Delivered
ORD101289,2024-12-06,CUST1358,Running Shoes,Fashion,South,Credit Card,Same Day,3,7758.73,0.1,20948.58,4757.31,5.0,Delivered
ORD100674,2024-12-06,CUST1241,Perfume,Beauty,East,Credit Card,Same Day,1,2840.82,0.0,2840.82,844.06,3.8,Delivered
ORD101637,2024-12-06,CUST1393,Power Bank,Electronics,South,Net Banking,Same Day,1,46192.0,0.0,46192.0,14275.66,3.1,Delivered
ORD100342,2024-12-06,CUST1336,T-Shirt,Fashion,Central,Net Banking,Express,3,7155.14,0.1,19318.87,4704.93,4.5,Delivered
ORD101981,2024-12-06,CUST1056,Laptop Stand,Electronics,East,Credit Card,Standard,2,5587.02,0.1,10056.64,2787.58,4.4,Delivered
ORD102906,2024-12-07,CUST1445,Cricket Bat,Sports,East,Debit Card,Standard,2,7211.74,0.05,13702.31,5109.17,4.0,Delivered
ORD103120,2024-12-07,CUST1070,Face Serum,Beauty,North,Credit Card,Same Day,1,2636.71,0.05,2504.87,977.77,3.2,Delivered
ORD102358,2024-12-08,CUST1206,T-Shirt,Fashion,West,COD,Express,1,8159.79,0.25,6119.84,1121.72,4.1,Delivered
ORD100995,2024-12-08,CUST1377,Air Fryer,Home & Kitchen,South,Net Banking,Same Day,1,12676.42,0.0,12676.42,3779.51,2.9,Cancelled
ORD101754,2024-12-08,CUST1208,Perfume,Beauty,North,Credit Card,Standard,1,1649.83,0.15,1402.36,344.86,3.6,Delivered
ORD102828,2024-12-08,CUST1047,Mixer Grinder,Home & Kitchen,East,UPI,Express,1,14479.76,0.1,13031.78,5020.67,3.2,Delivered
ORD102897,2024-12-08,CUST1093,Smart Watch,Electronics,West,Debit Card,Same Day,3,53524.12,0.05,152543.74,51350.59,4.1,Delivered
ORD102127,2024-12-08,CUST1024,Skincare Kit,Beauty,West,Credit Card,Express,1,6561.13,0.05,6233.07,984.17,3.8,Delivered
ORD102178,2024-12-08,CUST1367,Skincare Kit,Beauty,West,COD,Standard,4,4467.05,0.0,17868.2,7339.56,4.2,Delivered
ORD102720,2024-12-08,CUST1169,Storage Organizer,Home & Kitchen,West,Debit Card,Express,1,1192.62,0.0,1192.62,417.17,4.2,Delivered
ORD103025,2024-12-08,CUST1044,Yoga Mat,Sports,North,COD,Same Day,1,9598.55,0.15,8158.76,103.33,3.7,Delivered
ORD100244,2024-12-09,CUST1145,Power Bank,Electronics,East,Debit Card,Express,1,25623.83,0.0,25623.83,8660.72,4.2,Delivered
ORD100598,2024-12-09,CUST1477,Backpack,Fashion,South,UPI,Standard,2,7123.71,0.05,13535.06,3735.55,4.0,Delivered
ORD103116,2024-12-09,CUST1283,Cookware Set,Home & Kitchen,Central,COD,Express,1,9214.49,0.15,7832.31,1359.68,4.2,Delivered
ORD101752,2024-12-09,CUST1429,Mixer Grinder,Home & Kitchen,West,Credit Card,Express,1,10424.13,0.0,10424.13,2944.88,3.3,Delivered
ORD100239,2024-12-09,CUST1500,Storage Organizer,Home & Kitchen,Central,Net Banking,Standard,4,9970.05,0.05,37886.2,8946.54,3.1,Delivered
ORD101170,2024-12-10,CUST1058,Power Bank,Electronics,Central,COD,Standard,4,52006.43,0.0,208025.72,59440.17,3.8,Delivered
ORD100191,2024-12-10,CUST1376,Denim Jacket,Fashion,South,Debit Card,Express,2,567.36,0.0,1134.72,307.5,4.3,Delivered
ORD103170,2024-12-10,CUST1113,Coffee Maker,Home & Kitchen,East,Credit Card,Express,1,12719.51,0.05,12083.54,2816.37,3.4,Cancelled
ORD103008,2024-12-10,CUST1405,Running Shoes,Fashion,North,Debit Card,Standard,1,7630.56,0.05,7249.03,1055.31,3.3,Delivered
ORD103184,2024-12-10,CUST1225,Power Bank,Electronics,North,Net Banking,Standard,1,4945.18,0.05,4697.92,933.56,3.0,Delivered
ORD100879,2024-12-10,CUST1558,Wireless Headphones,Electronics,Central,COD,Standard,2,49723.95,0.0,99447.9,26178.43,4.4,Delivered
ORD100084,2024-12-10,CUST1452,Football,Sports,West,COD,Standard,2,2443.6,0.1,4398.47,384.74,4.3,Delivered
ORD101171,2024-12-11,CUST1414,Coffee Maker,Home & Kitchen,West,COD,Express,2,12136.3,0.25,18204.45,4258.28,4.0,Delivered
ORD100039,2024-12-11,CUST1497,Mixer Grinder,Home & Kitchen,Central,COD,Standard,1,13874.19,0.15,11793.06,1294.44,5.0,Delivered
ORD102995,2024-12-11,CUST1482,Wireless Headphones,Electronics,East,Debit Card,Same Day,1,46120.91,0.05,43814.87,12147.59,4.7,Delivered
ORD102009,2024-12-11,CUST1530,Backpack,Fashion,North,COD,Express,3,6015.78,0.15,15340.24,985.38,3.5,Cancelled
ORD102157,2024-12-11,CUST1488,Perfume,Beauty,North,Net Banking,Express,1,1321.29,0.25,990.97,238.76,4.4,Delivered
ORD103316,2024-12-11,CUST1526,Backpack,Fashion,South,Debit Card,Express,2,7277.12,0.1,13098.82,1612.85,3.7,Delivered
ORD101110,2024-12-11,CUST1056,Resistance Bands,Sports,South,COD,Standard,1,7218.86,0.15,6136.03,132.22,4.2,Delivered
ORD102567,2024-12-12,CUST1139,Bluetooth Speaker,Electronics,West,Net Banking,Same Day,1,37629.61,0.15,31985.17,1113.4,4.3,Delivered
ORD102757,2024-12-12,CUST1414,Smart Watch,Electronics,East,Credit Card,Same Day,1,25136.8,0.05,23879.96,7490.5,3.3,Delivered
ORD100474,2024-12-12,CUST1058,Smart Watch,Electronics,South,COD,Standard,2,50712.29,0.05,96353.35,31056.11,5.0,Delivered
ORD101195,2024-12-12,CUST1502,Casual Sneakers,Fashion,East,Net Banking,Standard,3,7336.79,0.0,22010.38,4316.05,4.0,Delivered
ORD102230,2024-12-12,CUST1501,Storage Organizer,Home & Kitchen,North,Debit Card,Express,1,11290.45,0.05,10725.93,1533.34,3.6,Delivered
ORD102184,2024-12-12,CUST1327,Mixer Grinder,Home & Kitchen,West,UPI,Standard,2,7733.26,0.05,14693.19,5011.78,3.1,Delivered
ORD100657,2024-12-12,CUST1181,Wireless Headphones,Electronics,West,Net Banking,Express,1,40067.46,0.0,40067.46,11878.65,5.0,Returned
ORD100457,2024-12-12,CUST1441,Yoga Mat,Sports,West,Net Banking,Standard,5,11293.48,0.05,53644.03,17878.63,4.3,Delivered
ORD101416,2024-12-13,CUST1063,Hair Dryer,Beauty,Central,Net Banking,Express,3,2742.55,0.1,7404.87,999.49,4.8,Delivered
ORD100742,2024-12-13,CUST1495,Backpack,Fashion,West,COD,Standard,1,4432.26,0.0,4432.26,1874.55,4.4,Delivered
ORD103491,2024-12-13,CUST1490,Coffee Maker,Home & Kitchen,East,Debit Card,Standard,1,15932.53,0.15,13542.65,818.07,3.6,Delivered
ORD100340,2024-12-13,CUST1523,Denim Jacket,Fashion,East,Net Banking,Express,3,1042.59,0.1,2815.0,479.14,4.4,Delivered
ORD100129,2024-12-13,CUST1498,Wireless Headphones,Electronics,South,Net Banking,Standard,1,43791.03,0.0,43791.03,10695.05,3.3,Delivered
ORD100957,2024-12-13,CUST1024,Denim Jacket,Fashion,South,Debit Card,Same Day,2,3039.76,0.0,6079.51,1860.98,4.7,Delivered
ORD101369,2024-12-13,CUST1419,Running Shoes,Fashion,North,Credit Card,Express,3,1374.51,0.1,3711.19,1337.42,4.3,Delivered
ORD101584,2024-12-13,CUST1312,Resistance Bands,Sports,Central,COD,Express,1,10167.73,0.2,8134.18,-13.31,4.6,Delivered
ORD101466,2024-12-13,CUST1136,Storage Organizer,Home & Kitchen,South,COD,Express,3,13779.33,0.2,33070.39,2740.89,5.0,Delivered
ORD103300,2024-12-14,CUST1511,Coffee Maker,Home & Kitchen,South,Debit Card,Express,2,1633.2,0.05,3103.08,1222.2,4.3,Delivered
ORD100781,2024-12-14,CUST1538,Cookware Set,Home & Kitchen,South,UPI,Standard,1,6300.55,0.2,5040.44,1167.96,3.9,Delivered
ORD100098,2024-12-14,CUST1171,Dumbbells,Sports,South,Debit Card,Same Day,3,2130.69,0.1,5752.86,720.61,5.0,Delivered
ORD100919,2024-12-14,CUST1063,Running Shoes,Fashion,East,COD,Standard,4,1280.95,0.1,4611.42,970.47,4.1,Delivered
ORD101984,2024-12-14,CUST1321,Dumbbells,Sports,East,Net Banking,Standard,3,4156.61,0.0,12469.82,3291.84,4.2,Delivered
ORD102991,2024-12-14,CUST1334,Denim Jacket,Fashion,South,COD,Express,2,5402.0,0.0,10804.01,4194.58,4.4,Delivered
ORD102969,2024-12-14,CUST1099,Cricket Bat,Sports,East,Credit Card,Standard,1,1103.88,0.1,993.49,267.5,3.4,Delivered
ORD101234,2024-12-14,CUST1497,Football,Sports,Central,COD,Standard,2,11121.51,0.0,22243.03,9249.6,5.0,Delivered
ORD100672,2024-12-14,CUST1304,Dumbbells,Sports,Central,COD,Standard,1,11188.77,0.1,10069.89,2400.99,3.9,Delivered
ORD101127,2024-12-14,CUST1109,Storage Organizer,Home & Kitchen,West,UPI,Express,1,4412.85,0.15,3750.92,186.18,3.0,Delivered
ORD100615,2024-12-15,CUST1285,Mixer Grinder,Home & Kitchen,West,UPI,Same Day,1,1490.19,0.05,1415.68,222.78,3.4,Delivered
ORD101336,2024-12-15,CUST1083,Laptop Stand,Electronics,Central,Credit Card,Standard,1,4907.97,0.1,4417.17,1569.85,5.0,Delivered
ORD102436,2024-12-15,CUST1096,Bluetooth Speaker,Electronics,South,Credit Card,Standard,1,24659.77,0.1,22193.79,1660.1,2.8,Delivered
ORD101993,2024-12-15,CUST1124,Air Fryer,Home & Kitchen,South,Credit Card,Standard,1,5890.06,0.15,5006.55,1117.37,4.5,Delivered
ORD103407,2024-12-15,CUST1022,Face Serum,Beauty,West,COD,Express,1,6096.38,0.05,5791.56,2252.47,4.5,Delivered
ORD102688,2024-12-15,CUST1078,Running Shoes,Fashion,North,Debit Card,Express,4,6269.69,0.05,23824.8,7032.35,4.4,Delivered
ORD103323,2024-12-15,CUST1081,Power Bank,Electronics,East,Net Banking,Express,1,33559.35,0.25,25169.51,-2807.52,4.3,Delivered
ORD101067,2024-12-16,CUST1423,Bluetooth Speaker,Electronics,South,Debit Card,Standard,3,15628.39,0.05,44540.9,7798.98,3.9,Delivered
ORD100599,2024-12-17,CUST1202,Football,Sports,East,COD,Express,3,5319.06,0.2,12765.73,2102.1,4.1,Delivered
ORD100568,2024-12-17,CUST1443,Yoga Mat,Sports,Central,COD,Standard,2,11151.08,0.25,16726.62,4087.67,2.4,Returned
ORD103265,2024-12-17,CUST1554,Casual Sneakers,Fashion,East,UPI,Standard,1,8861.84,0.1,7975.66,1168.42,2.6,Delivered
ORD103146,2024-12-17,CUST1086,Laptop Stand,Electronics,North,COD,Express,1,44745.57,0.1,40271.01,5263.3,3.6,Delivered
ORD103117,2024-12-17,CUST1360,Resistance Bands,Sports,East,UPI,Express,2,11266.78,0.0,22533.56,9959.92,4.0,Delivered
ORD101714,2024-12-18,CUST1483,Cookware Set,Home & Kitchen,North,Debit Card,Express,2,9651.17,0.1,17372.1,3202.87,4.5,Delivered
ORD100025,2024-12-18,CUST1128,Coffee Maker,Home & Kitchen,East,Credit Card,Standard,1,7558.18,0.1,6802.36,1269.4,3.4,Delivered
ORD102183,2024-12-18,CUST1260,T-Shirt,Fashion,Central,UPI,Same Day,3,2223.57,0.05,6337.18,803.1,2.9,Delivered
ORD101716,2024-12-19,CUST1472,Coffee Maker,Home & Kitchen,North,UPI,Standard,2,16572.05,0.05,31486.9,12030.74,4.8,Delivered
ORD102071,2024-12-19,CUST1416,Bluetooth Speaker,Electronics,South,UPI,Express,4,42420.95,0.0,169683.79,75219.39,3.8,Returned
ORD102447,2024-12-19,CUST1559,Running Shoes,Fashion,East,UPI,Express,1,894.47,0.1,805.02,74.41,3.8,Delivered
ORD100983,2024-12-20,CUST1037,Power Bank,Electronics,Central,Net Banking,Express,2,37900.32,0.0,75800.63,22717.12,3.7,Delivered
ORD102985,2024-12-20,CUST1552,Yoga Mat,Sports,Central,COD,Same Day,1,11372.51,0.2,9098.01,2569.98,2.9,Delivered
ORD102014,2024-12-20,CUST1306,Wireless Headphones,Electronics,Central,Debit Card,Express,1,14023.01,0.2,11218.4,1142.61,4.2,Delivered
ORD102360,2024-12-20,CUST1309,Backpack,Fashion,South,COD,Standard,1,882.2,0.2,705.76,149.41,3.5,Delivered
ORD100243,2024-12-21,CUST1264,Casual Sneakers,Fashion,Central,Debit Card,Express,1,8013.58,0.1,7212.22,1407.34,4.8,Delivered
ORD101129,2024-12-21,CUST1212,Air Fryer,Home & Kitchen,East,UPI,Same Day,2,14589.37,0.1,26260.87,8726.05,3.4,Delivered
ORD101220,2024-12-21,CUST1344,Cookware Set,Home & Kitchen,South,Credit Card,Express,1,16924.36,0.05,16078.14,6292.22,4.6,Delivered
ORD100823,2024-12-21,CUST1160,Smart Watch,Electronics,South,Debit Card,Standard,1,24604.33,0.0,24604.33,4349.45,3.7,Delivered
ORD101254,2024-12-21,CUST1128,Cricket Bat,Sports,West,Credit Card,Standard,2,1629.95,0.15,2770.91,746.86,3.8,Delivered
ORD101886,2024-12-21,CUST1142,Wireless Headphones,Electronics,North,Net Banking,Express,1,36699.69,0.15,31194.74,10161.65,3.5,Delivered
ORD100933,2024-12-21,CUST1069,Mixer Grinder,Home & Kitchen,North,Debit Card,Standard,1,10810.85,0.15,9189.22,1182.9,4.9,Delivered
ORD101204,2024-12-22,CUST1441,Laptop Stand,Electronics,South,COD,Standard,1,6781.49,0.0,6781.49,1490.74,4.2,Delivered
ORD100651,2024-12-22,CUST1319,T-Shirt,Fashion,South,Net Banking,Express,1,1624.68,0.0,1624.68,409.97,4.0,Delivered
ORD102904,2024-12-22,CUST1488,Smart Watch,Electronics,East,UPI,Express,4,17370.97,0.0,69483.88,20478.98,3.0,Cancelled
ORD100985,2024-12-22,CUST1222,Storage Organizer,Home & Kitchen,North,Debit Card,Standard,1,6613.89,0.0,6613.89,1987.17,3.2,Delivered
ORD102323,2024-12-22,CUST1090,Smart Watch,Electronics,West,Debit Card,Standard,2,45775.08,0.15,77817.63,25439.51,3.8,Delivered
ORD103272,2024-12-22,CUST1580,Air Fryer,Home & Kitchen,West,Net Banking,Standard,1,14521.87,0.0,14521.87,2546.95,3.7,Delivered
ORD100501,2024-12-22,CUST1506,Mixer Grinder,Home & Kitchen,West,UPI,Standard,1,14485.21,0.25,10863.91,-283.9,3.2,Delivered
ORD102753,2024-12-22,CUST1326,Coffee Maker,Home & Kitchen,North,Net Banking,Express,1,3451.7,0.25,2588.77,223.84,4.6,Delivered
ORD101088,2024-12-22,CUST1364,T-Shirt,Fashion,East,COD,Express,1,1218.21,0.1,1096.39,234.82,4.9,Delivered
ORD102480,2024-12-22,CUST1363,Denim Jacket,Fashion,Central,Credit Card,Express,1,1928.47,0.0,1928.47,721.23,4.5,Delivered
ORD100770,2024-12-22,CUST1480,Resistance Bands,Sports,North,COD,Same Day,5,1384.63,0.25,5192.38,682.96,5.0,Delivered
ORD101811,2024-12-22,CUST1557,Mixer Grinder,Home & Kitchen,Central,Debit Card,Standard,2,14868.75,0.0,29737.51,10907.41,4.6,Delivered
ORD101437,2024-12-23,CUST1355,Hair Dryer,Beauty,West,Debit Card,Standard,1,6107.07,0.15,5191.01,719.46,4.0,Delivered
ORD102929,2024-12-23,CUST1088,Smart Watch,Electronics,East,UPI,Standard,1,3176.35,0.15,2699.9,270.15,4.2,Delivered
ORD100122,2024-12-23,CUST1199,Air Fryer,Home & Kitchen,Central,COD,Standard,1,14761.04,0.0,14761.04,6072.91,3.7,Delivered
ORD102257,2024-12-23,CUST1318,Denim Jacket,Fashion,Central,UPI,Standard,3,2583.41,0.2,6200.17,1730.46,4.6,Delivered
ORD101223,2024-12-23,CUST1032,Denim Jacket,Fashion,Central,Debit Card,Standard,1,7627.73,0.1,6864.96,806.27,3.6,Delivered
ORD102379,2024-12-23,CUST1007,Air Fryer,Home & Kitchen,North,Net Banking,Standard,2,11759.24,0.0,23518.49,4646.25,4.2,Delivered
ORD101397,2024-12-23,CUST1350,Running Shoes,Fashion,West,Credit Card,Express,3,8131.83,0.2,19516.39,-78.01,3.4,Delivered
ORD101722,2024-12-23,CUST1553,Wireless Headphones,Electronics,West,COD,Standard,1,19833.36,0.05,18841.69,7476.33,4.5,Delivered
ORD100002,2024-12-24,CUST1187,Wireless Headphones,Electronics,East,Net Banking,Express,2,7100.42,0.2,11360.67,743.09,3.9,Delivered
ORD102550,2024-12-24,CUST1249,Mixer Grinder,Home & Kitchen,Central,Debit Card,Standard,1,5623.07,0.1,5060.76,1291.3,4.0,Delivered
ORD102085,2024-12-24,CUST1444,Cricket Bat,Sports,North,Debit Card,Standard,1,7397.83,0.2,5918.26,1732.89,3.6,Delivered
ORD100841,2024-12-24,CUST1251,Laptop Stand,Electronics,South,Debit Card,Express,5,41267.62,0.0,206338.1,62801.55,2.9,Delivered
ORD102395,2024-12-24,CUST1480,Hair Dryer,Beauty,West,Debit Card,Same Day,1,5883.3,0.1,5294.97,1909.13,2.9,Delivered
ORD102194,2024-12-25,CUST1353,Hair Dryer,Beauty,East,UPI,Express,1,5459.34,0.15,4640.44,1338.54,4.3,Delivered
ORD101276,2024-12-25,CUST1202,Air Fryer,Home & Kitchen,East,UPI,Express,1,3044.19,0.15,2587.57,586.11,4.3,Delivered
ORD101692,2024-12-25,CUST1298,Bluetooth Speaker,Electronics,North,Credit Card,Express,2,22863.8,0.1,41154.83,15770.19,5.0,Delivered
ORD101980,2024-12-25,CUST1594,Laptop Stand,Electronics,East,COD,Same Day,3,43640.08,0.05,124374.23,34440.84,5.0,Delivered
